Chrom,Position,Likelihood,Alpha,StartPos,EndPos
5,75818.8779,5.16639,5.399605e-05,19157,297613
5,78801.082,5.958072,5.381148e-05,19157,301757
5,81783.2861,6.741941,5.573302e-05,19157,295114
5,84765.4902,7.482865,5.647351e-05,19157,295114
5,87747.6943,8.220837,6.04678e-05,19157,286198
5,90729.8984,9.092002,6.647083e-05,19157,271243
5,93712.1025,10.10071,7.644855e-05,19157,250453
5,96694.3066,10.83602,9.160183e-05,19157,225161
5,99676.5107,9.716514,0.0001318859,19157,190648
5,102658.7148,6.577281e-09,0.05825241,58162,102864
5,105640.9189,2.427483,0.01173713,104727,105792
5,108623.123,1.160563,0.0002638431,102864,154051
5,111605.3271,0.1812616,0.01350224,111118,116643
5,114587.5312,9.618025,0.0002232324,102864,167936
5,117569.7354,11.65164,0.0005139661,102864,131042
5,120551.9395,0.4406979,0.003339878,118706,122771
5,123534.1436,1.205132,0.002070462,118706,127451
5,126516.3477,5.564366e-09,0.07792205,125680,126670
5,129498.5518,0.1407883,0.01913092,129421,131042
5,132480.7559,0.2473366,0.001098583,122412,143301
5,135462.96,0.09197647,0.0005342913,116489,157861
5,138445.1641,0.9802181,0.000258571,102864,184660
5,141427.3682,1.295636,0.0005410954,119263,160320
5,144409.5723,0.02248824,0.07579997,144222,144558
5,147391.7764,0.0772212,0.04787157,147224,147597
5,150373.9805,0.4961502,0.001623888,143297,157748
5,153356.1846,0.08224809,0.04584706,153117,153857
5,156338.3887,1.75462e-08,0.04347825,155976,156614
5,159320.5928,1.200766e-08,4,159317,159323
5,162302.7969,5.077707e-08,0.00557103,160148,164449
5,165285.001,5.35747e-09,1.2,165275,165302
5,168267.2051,2.792091,0.001049867,156860,179079
5,171249.4092,0.1807087,0.01393951,169726,171564
5,174231.6133,0.0003793425,0.03892962,173931,176188
5,177213.8174,2.020083e-05,0.01118921,176155,177984
5,180196.0215,0.0001096241,0.00479798,177752,182654
5,183178.2256,0.3610611,0.1280844,183107,183218
5,186160.4297,0.2093373,0.04476978,185904,186273
5,189142.6338,7.402536e-09,0.05194804,188569,189373
5,192124.8379,8.506281,0.001611614,184951,197791
5,195107.042,0.3895506,0.004105269,192508,197791
5,198089.2461,6.67838,0.0003283744,164276,234470
5,201071.4502,5.270004,0.0002098001,143918,257931
5,204053.6543,18.82722,7.948421e-05,53308,354505
5,207035.8584,36.61747,6.86677e-05,33498,381785
5,210018.0625,54.86904,6.354965e-05,21197,398023
5,213000.2666,64.9192,6.324725e-05,23303,402289
5,215982.4707,12.27859,7.563824e-05,58162,372926
5,218964.6748,55.28007,7.200817e-05,52724,384562
5,221946.8789,84.67249,4.863517e-05,19157,465806
5,224929.083,57.62467,3.468362e-05,19157,570798
5,227911.2871,139.9486,2.983634e-05,19157,630007
5,230893.4912,171.6806,2.809734e-05,19157,653682
5,233875.6953,196.4719,2.708858e-05,19157,653682
5,236857.8994,198.6789,2.65493e-05,19157,685737
5,239840.1035,201.913,2.631486e-05,19157,694960
5,242822.3076,206.8371,2.715811e-05,19157,682812
5,245804.5117,211.005,2.900545e-05,19157,653682
5,248786.7158,173.111,3.230295e-05,19157,607273
5,251768.9199,67.89751,3.895577e-05,19157,559655
5,254751.124,76.51109,4.475463e-05,19157,521511
5,257733.3281,1.603837,4.893287e-05,19157,502264
5,260715.5322,85.01824,4.962053e-05,19157,502264
5,263697.7363,5.935728e-09,0.5217391,263674,263778
5,266679.9404,5.93573e-09,0.8571428,266665,266734
5,269662.1445,5.935731e-09,0.4,269632,269758
5,272644.3486,9.077385e-09,0.08333332,272500,272780
5,275626.5527,5.935732e-09,0.4285714,275598,275664
5,278608.7568,2.641713,0.002193227,273249,283723
5,281590.9609,0.4418245,0.003806098,279298,283723
5,284573.165,0.0449283,0.01314897,283723,285286
5,287555.3691,5.564362e-09,0.9230765,287542,287574
5,290537.5732,1.302509e-08,0.2307692,290485,291303
5,293519.7773,0.07726269,0.3949407,293459,293523
5,296501.9814,74.88363,0.0001826058,231132,362138
5,299484.1855,34.33242,0.0001495246,221107,378081
5,302466.3896,0.3225889,0.1316115,302424,302480
5,305448.5938,11.60436,0.0006451894,286936,324017
5,308430.7979,9.923829e-09,0.007444167,305344,310042
5,311413.002,5.357474e-09,1.333333,311310,311422
5,314395.2061,4.159016,0.00633916,312579,315826
5,317377.4102,5.564372e-09,1.999999,317209,317383
5,320359.6143,6.607926e-09,0.1153846,319857,320463
5,323341.8184,0.02248822,0.1431777,322956,323359
5,326324.0225,5.357494e-09,0.007973422,324525,327829
5,329306.2266,5.935731e-09,0.01486989,328391,330113
5,332288.4307,0.03113026,0.002514869,327829,336933
5,335270.6348,0.1451958,0.02689882,335144,335472
5,338252.8389,3.352485,0.05709636,338094,338455
5,341235.043,5.564381e-09,0.1445783,341152,341446
5,344217.2471,1.110175e-08,0.07843135,344064,345204
5,347199.4512,5.564385e-09,0.02222222,346659,349918
5,350181.6553,0.0774561,0.006006701,349918,351252
5,353163.8594,1.47181,0.0004284221,327829,380515
5,356146.0635,1.290224,0.0006423697,337490,372926
5,359128.2676,7.249953,0.01077343,358142,360171
5,362110.4717,0.1480179,0.3022137,362074,362138
5,365092.6758,5.401595,0.001060957,354505,372926
5,368074.8799,5.221343,0.0003234613,333183,404305
5,371057.084,3.071243,0.0008672192,357949,384562
5,374039.2881,6.753505e-09,0.01078167,372926,377258
5,377021.4922,1.047174e-08,0.05429862,372926,377242
5,380003.6963,0.008380171,0.008211716,377953,380515
5,382985.9004,5.767568e-08,0.01377727,382114,384348
5,385968.1045,5.564368e-09,0.04761903,385716,388055
5,388950.3086,0.3353417,0.004751873,388055,391361
5,391932.5127,6.003811e-09,2.999999,391928,391940
5,394914.7168,0.05419327,0.01661818,394774,395599
5,397896.9209,3.194891,0.01307335,397409,398023
5,400879.125,1.010898e-08,0.1643835,400432,400952
5,403861.3291,0.8644142,0.001648892,396819,409546
5,406843.5332,6.96019,0.0003316568,370744,432312
5,409825.7373,0.4351459,0.004905727,408364,414116
5,412807.9414,5.873352,0.0002118572,357949,468915
5,415790.1455,0.0003381249,4.508884,415789,415817
5,418772.3496,0.4558396,0.008734915,417437,420014
5,421754.5537,0.7627178,0.004269481,420014,424529
5,424736.7578,8.075794,0.00421025,422120,427558
5,427718.9619,5.578923,0.002201132,422537,432312
5,430701.166,20.56949,0.0002729451,388055,474646
5,433683.3701,14.11512,0.0001907731,370783,475007
5,436665.5742,25.45678,0.0001117381,330113,542419
5,439647.7783,24.90419,8.769541e-05,302810,575629
5,442629.9824,22.51855,7.536506e-05,283723,600235
5,445612.1865,19.21386,6.765889e-05,268825,607273
5,448594.3906,15.90874,6.012831e-05,250124,647929
5,451576.5947,13.85803,5.320516e-05,230234,653682
5,454558.7988,13.1854,5.030182e-05,216063,692112
5,457541.0029,12.54724,4.902896e-05,213612,702006
5,460523.207,10.96862,5.098822e-05,230234,694960
5,463505.4111,7.400512,5.686565e-05,252502,653682
5,466487.6152,1.393704,0.0005768126,465806,475007
5,469469.8193,0.9637224,0.001355208,465806,475007
5,472452.0234,0.06320078,0.01402381,471720,474535
5,475434.2275,0.00346339,0.008292702,474427,501837
5,478416.4316,3.999285e-08,0.003008273,474427,502264
5,481398.6357,5.252082e-08,0.001721417,474427,501569
5,484380.8398,5.461291e-08,0.001205666,474427,501709
5,487363.0439,1.084914e-07,0.0008232145,474427,501940
5,490345.248,2.158548e-07,0.001006796,474646,502264
5,493327.4521,1.624087,0.0001343111,404305,582404
5,496309.6562,5.4488,0.000142513,414116,579864
5,499291.8604,8.646903,0.0002121596,465806,554477
5,502274.0645,9.986856,0.0006449524,501402,518251
5,505256.2686,2.48058,0.0005177835,501402,527973
5,508238.4727,3.961566,0.0008674387,501402,521511
5,511220.6768,0.06320751,0.02089548,510348,511613
5,514202.8809,0.0003381249,0.03726351,513169,514323
5,517185.085,0.7231382,0.002620906,512641,521511
5,520167.2891,0.8961818,0.001067697,509016,531352
5,523149.4932,0.2452403,0.01503548,521511,523941
5,526131.6973,1.971304e-08,0.01576872,524949,526892
5,529113.9014,0.7620448,0.01207889,528480,529796
5,532096.1055,0.005646197,0.109963,532013,533043
5,535078.3096,1.276959e-08,0.06976742,534906,535773
5,538060.5137,9.759172,0.001142809,527568,542419
5,541042.7178,0.07663617,0.006527944,540381,542419
5,544024.9219,0.09260624,0.0009178074,530955,556927
5,547007.126,0.6378347,0.0002219223,501402,600235
5,549989.3301,4.88471,0.0002195719,501402,604621
5,552971.5342,4.748307,0.0003176767,515202,590615
5,555953.7383,5.786413,0.00074289,540381,572042
5,558935.9424,4.748186,0.002175499,554477,564373
5,561918.1465,5.98458,0.000450268,535773,588449
5,564900.3506,0.1793523,0.004315159,564373,565789
5,567882.5547,6.003826e-09,0.01659751,565789,568605
5,570864.7588,1.158089,0.008993643,569536,572189
5,573846.9629,0.06320789,0.4179096,573088,573872
5,576829.167,1.094038e-08,0.01520912,575629,577618
5,579811.3711,0.06208634,0.1620501,579737,579864
5,582793.5752,0.001927377,0.01080822,582029,583890
5,585775.7793,5.357483e-09,0.01764706,584631,586455
5,588757.9834,9.998908e-09,0.2608695,588623,588804
5,591740.1875,3.306033,0.002611414,587262,595678
5,594722.3916,0.01115421,0.01041947,593642,595678
5,597704.5957,0.2144634,0.001330848,588802,605490
5,600686.7998,6.003831e-09,0.02660754,600235,603732
5,603669.0039,0.01035455,0.06958718,603641,603744
5,606651.208,0.0598294,0.003291285,603641,607273
5,609633.4121,0.1686328,0.000613528,590611,628484
5,612615.6162,1.294459,0.000242831,564373,653682
5,615597.8203,1.783495,0.0001639732,542419,685737
5,618580.0244,3.579773,0.0001120893,511613,725630
5,621562.2285,4.632346,0.0001034027,507034,737402
5,624544.4326,1.205779,0.0003110733,586455,653682
5,627526.6367,0.05436949,0.003558304,626337,630726
5,630508.8408,0.2789476,0.04430979,630485,630726
5,633491.0449,1.766029,0.0006347522,626337,651900
5,636473.249,0.07726271,0.01662908,635764,642176
5,639455.4531,2.141195,0.0003514338,605490,653682
5,642437.6572,0.01109508,0.07216449,642410,643658
5,645419.8613,1.363326,0.01210121,644574,645891
5,648402.0654,6.203416,0.0007651399,635246,653682
5,651384.2695,0.1141544,0.004238434,647929,653682
5,654366.4736,0.2507782,0.002309594,651877,682812
5,657348.6777,5.349899,8.080767e-05,509016,804619
5,660330.8818,7.471674,6.221502e-05,468832,853112
5,663313.0859,8.01975,5.444791e-05,465806,883592
5,666295.29,7.147527,5.160988e-05,465806,897107
5,669277.4941,5.253336,5.166758e-05,465806,900844
5,672259.6982,3.092167,5.933891e-05,470955,874446
5,675241.9023,1.005296,6.740036e-05,501402,853112
5,678224.1064,6.724811e-09,0.002615518,653682,682812
5,681206.3105,0.06740661,0.0009836629,651877,692112
5,684188.5146,0.04724579,0.003074718,682812,685737
5,687170.7188,0.0001888553,0.003190953,684739,689406
5,690152.9229,0.0003425966,0.005635925,688883,692112
5,693135.127,1.277145,0.0004613628,682812,715908
5,696117.3311,2.055944,0.0004460833,682812,715908
5,699099.5352,1.766052,0.0003295241,682812,733292
5,702081.7393,0.7504764,0.005202683,702006,703664
5,705063.9434,0.00123446,0.01449793,704732,706454
5,708046.1475,0.1572927,0.001589197,702006,715586
5,711028.3516,6.00382e-09,0.5714284,711007,711055
5,714010.5557,26.10311,0.0009907901,702006,725706
5,716992.7598,22.50039,0.0004306096,689406,743922
5,719974.9639,8.573004,0.0002959193,682812,760194
5,722957.168,1.896061,0.0002819166,682812,765447
5,725939.3721,0.3190483,0.007701347,725025,727258
5,728921.5762,0.2504053,1.579762,728920,729444
5,731903.7803,0.4069074,0.01550563,730325,732409
5,734885.9844,4.519702,0.0002455954,688883,783210
5,737868.1885,4.283328,0.0008837895,725025,749494
5,740850.3926,1.176319,0.01456568,740171,741340
5,743832.5967,0.1221565,0.02498002,741772,743922
5,746814.8008,2.829619,0.0007277313,730325,763263
5,749797.0049,5.855871,0.0009306121,736952,762638
5,752779.209,0.2519105,0.001770514,746465,758282
5,755761.4131,6.003819e-09,0.1967213,755409,755822
5,758743.6172,2.01957,0.000648773,740471,772485
5,761725.8213,1.406209,0.1613929,761668,761788
5,764708.0254,5.357495e-09,0.3870968,764677,764902
5,767690.2295,2.240626,0.006708732,765927,769333
5,770672.4336,15.68994,0.002308028,765547,772485
5,773654.6377,29.24464,0.0002748592,730196,804619
5,776636.8418,36.99452,0.0001785986,709715,843805
5,779619.0459,10.20695,0.001222451,769836,789404
5,782601.25,4.293457,0.0005487258,760886,804301
5,785583.4541,0.01109509,0.03896882,785533,785882
5,788565.6582,0.4531595,0.05428858,788419,788620
5,791547.8623,2.785992,0.0009812133,779596,803303
5,794530.0664,2.919956,0.0002962217,754056,834782
5,797512.2705,7.963022,0.0001681225,726743,868207
5,800494.4746,2.531318,0.0003654179,767657,804619
5,803476.6787,1.644618,0.003754399,803113,804619
5,806458.8828,2.111576,0.0003858785,777551,837408
5,809441.0869,2.899744,0.0001883964,745910,873093
5,812423.291,4.232639,8.083777e-05,682812,958247
5,815405.4951,5.823719,7.490179e-05,682812,974708
5,818387.6992,4.602079,7.614271e-05,682812,974708
5,821369.9033,1.918145,8.182644e-05,682812,958247
5,824352.1074,0.06257795,0.0002302049,772225,876322
5,827334.3115,0.6354862,0.0001251291,731997,923173
5,830316.5156,1.459667,0.0001426429,746465,914409
5,833298.7197,0.06904361,0.00161938,804276,840490
5,836280.9238,6.003816e-09,0.1538461,834782,836358
5,839263.1279,0.3412636,0.001573429,834684,845672
5,842245.332,0.209979,0.004294696,840136,844826
5,845227.5361,1.64958,0.00291764,841354,845672
5,848209.7402,2.541076,0.0004273093,834684,876272
5,851191.9443,0.05276131,0.003413827,850496,854257
5,854174.1484,0.1456065,0.013418,853346,854257
5,857156.3525,2.288539e-08,0.1967213,857101,857217
5,860138.5566,6.753505e-09,2.4,860133,860172
5,863120.7607,9.409053e-05,0.00783324,862458,864133
5,866102.9648,0.0003381249,0.01031781,864133,866539
5,869085.1689,9.568658e-09,0.01348315,868195,870832
5,872067.373,6.003828e-09,0.1846154,871898,872132
5,875049.5771,0.910347,0.01511834,874296,875764
5,878031.7812,15.94691,0.0004936329,854257,900844
5,881013.9854,37.33996,0.0008988258,867699,894361
5,883996.1895,0.1908235,0.006665663,882243,885762
5,886978.3936,0.1182043,0.1974702,886882,886986
5,889960.5977,0.01109508,0.6494805,889927,889963
5,892942.8018,0.02448585,0.6442997,892926,892998
5,895925.0059,0.3484766,0.0527281,895736,896106
5,898907.21,46.32427,0.0002268923,850496,951535
5,901889.4141,12.39562,0.0005892387,881556,922124
5,904871.6182,0.02256784,0.01069377,903755,905992
5,907853.8223,1.116339,0.00600835,905929,909704
5,910836.0264,6.692939,0.002742644,906922,915162
5,913818.2305,0.008187843,0.02383909,913376,914280
5,916800.4346,6.003821e-09,0.173913,916662,916869
5,919782.6387,0.1021888,0.9029643,919778,919810
5,922764.8428,0.8236283,0.01540154,922040,923475
5,925747.0469,0.1407883,1.473081,925746,925854
5,928729.251,5.564373e-09,0.05555554,928513,929021
5,931711.4551,1.381874,0.009352553,930444,932823
5,934693.6592,0.2359122,0.02546448,934605,934740
5,937675.8633,6.753505e-09,0.06382978,937487,938440
5,940658.0674,5.564374e-09,5.999999,940656,940671
5,943640.2715,0.02611923,0.01020126,942476,944473
5,946622.4756,6.753505e-09,0.1188119,945139,946723
5,949604.6797,6.753505e-09,0.02830188,949180,951535
5,952586.8838,6.753505e-09,0.01141769,951535,954219
5,955569.0879,5.56439e-09,0.008888889,954219,957442
5,958551.292,0.00323102,0.005976522,957442,973950
5,961533.4961,1.194066e-08,0.003473226,958078,973533
5,964515.7002,1.200625e-08,0.001864222,958078,973533
5,967497.9043,0.1452784,0.0004159416,938990,993811
5,970480.1084,0.2403007,0.0006925535,954219,986374
5,973462.3125,0.7417868,0.006778379,957442,974708
5,976444.5166,4.620083e-08,0.006122448,974484,982556
5,979426.7207,4.701288e-08,0.003709427,974708,982661
5,982408.9248,6.753505e-09,0.2608695,974484,982454
5,985391.1289,0.0261194,0.02214138,983220,985774
5,988373.333,5.92935e-08,0.005215123,986072,990666
5,991355.5371,0.038811,0.01915278,990866,992127
5,994337.7412,0.02248825,0.004899617,992106,998403
5,997319.9453,2.828435,0.0005552528,982454,1018919
5,1000302.1494,0.4611567,0.004563393,998329,1019540
5,1003284.3535,5.710023e-08,0.003146303,999470,1018331
5,1006266.5576,8.850669e-08,0.001753873,999424,1018596
5,1009248.7617,2.393623e-07,0.001221498,999424,1018970
5,1012230.9658,1.282709e-07,0.001780415,1000058,1018970
5,1015213.1699,3.342125e-08,0.00350672,999802,1018635
5,1018195.374,5.564383e-09,0.08823528,999179,1018331
5,1021177.5781,0.02501565,0.1211242,1021099,1021273
5,1024159.7822,0.07696402,0.002164058,1018635,1028739
5,1027141.9863,0.06428163,0.00373507,1024889,1028739
5,1030124.1904,0.3380187,0.001110164,1019533,1040804
5,1033106.3945,0.1833534,0.0006330979,1018331,1051812
5,1036088.5986,0.03702759,0.01526279,1035782,1036305
5,1039070.8027,6.607924e-09,0.07894735,1037786,1039222
5,1042053.0068,0.02248832,0.0460214,1041861,1042255
5,1045035.2109,6.753505e-09,0.02696629,1044590,1047007
5,1048017.415,0.02245711,0.002551682,1043318,1052685
5,1050999.6191,5.564385e-09,0.04615384,1050739,1051812
5,1053981.8232,0.06741189,0.007080431,1052544,1055488
5,1056964.0273,0.1989106,0.001645261,1050739,1061330
5,1059946.2314,5.564359e-09,2.999999,1059903,1059950
5,1062928.4355,5.935722e-09,0.007509385,1061330,1073204
5,1065910.6396,5.935734e-09,0.002620087,1061330,1073141
5,1068892.8438,1.843539,0.000335902,1035782,1103084
5,1071875.0479,8.921371,0.0002345617,1021099,1122798
5,1074857.252,10.87548,0.0001848228,1018331,1134958
5,1077839.4561,9.853117,0.0001658477,1018331,1134958
5,1080821.6602,8.867534,0.0001642109,1018331,1134958
5,1083803.8643,4.078735,0.0001884683,1020254,1134958
5,1086786.0684,0.9908484,0.0002612202,1041425,1132649
5,1089768.2725,0.2322326,0.0004424269,1073124,1116708
5,1092750.4766,0.2641752,0.0008391133,1079364,1106934
5,1095732.6807,6.613696e-09,0.09090908,1094769,1095864
5,1098714.8848,1.33353e-08,0.06315789,1098524,1101534
5,1101697.0889,0.02248821,0.1718133,1101682,1102544
5,1104679.293,1.914376e-08,0.01568627,1103075,1105444
5,1107661.4971,5.564366e-09,0.3749999,1107580,1107693
5,1110643.7012,0.07726177,0.03224005,1110223,1110993
5,1113625.9053,0.6820108,0.02861661,1113293,1114424
5,1116608.1094,0.000422292,0.06370302,1116444,1116708
5,1119590.3135,0.02248538,0.008129963,1118412,1121190
5,1122572.5176,0.00863876,0.6965159,1122569,1122579
5,1125554.7217,0.0110649,0.6494802,1125546,1125557
5,1128536.9258,6.607925e-09,0.7499998,1128486,1128552
5,1131519.1299,5.564379e-09,0.2999999,1131215,1131559
5,1134501.334,3.310493,0.001511115,1126811,1134958
5,1137483.5381,2.565019,0.0005002604,1113515,1161058
5,1140465.7422,1.898861,0.0003137163,1102544,1178259
5,1143447.9463,1.530972,0.0002343628,1093548,1192663
5,1146430.1504,1.544383,0.000186716,1093548,1209996
5,1149412.3545,2.258309,0.0001491866,1073124,1227110
5,1152394.5586,3.378089,0.0001294323,1059875,1245085
5,1155376.7627,2.013637,0.0001306962,1073124,1247098
5,1158358.9668,0.8696381,0.0005300553,1154274,1178259
5,1161341.1709,0.4894376,0.004853724,1159799,1164307
5,1164323.375,0.7787137,0.02221723,1164264,1164659
5,1167305.5791,6.753505e-09,0.04316546,1167027,1167733
5,1170287.7832,22.51633,0.0005834193,1154274,1189987
5,1173269.9873,36.23691,0.0002289802,1121190,1224933
5,1176252.1914,39.58867,0.0001151747,1073124,1280427
5,1179234.3955,64.51062,0.0001170739,1078028,1281375
5,1182216.5996,8.329473,0.001750978,1175862,1188975
5,1185198.8037,46.46155,0.0001581145,1110223,1261046
5,1188181.0078,7.03786,0.0005975787,1168138,1208262
5,1191163.2119,1.146333,0.00141499,1182816,1192663
5,1194145.416,0.5600829,0.001213982,1186580,1203991
5,1197127.6201,1.08396e-07,0.002376237,1192079,1202177
5,1200109.8242,1.925632e-08,0.01021277,1192519,1201284
5,1203092.0283,0.07664212,0.1215202,1203060,1203151
5,1206074.2324,0.07610474,0.01503144,1205328,1206853
5,1209056.4365,0.3812981,0.02539795,1208648,1209511
5,1212038.6406,0.01109508,0.01948441,1211277,1212138
5,1215020.8447,0.01279429,0.129896,1214955,1215059
5,1218003.0488,0.4636392,0.001723778,1211277,1224933
5,1220985.2529,0.03310659,0.00735572,1219447,1223048
5,1223967.457,2.112237,0.002598725,1219447,1227110
5,1226949.6611,5.564381e-09,0.2352941,1226898,1227048
5,1229931.8652,6.636739,0.0003919109,1201160,1260494
5,1232914.0693,3.876863,0.001810819,1226898,1238748
5,1235896.2734,0.976825,0.01519002,1235216,1236612
5,1238878.4775,5.285004,0.0005930109,1219447,1258778
5,1241860.6816,0.5352201,0.006948495,1241105,1243584
5,1244842.8857,0.1086816,0.01953789,1244256,1245447
5,1247825.0898,6.607924e-09,0.5454544,1247803,1247862
5,1250807.2939,6.719069e-09,0.117647,1250486,1250909
5,1253789.498,5.564383e-09,0.09917354,1253668,1254654
5,1256771.7021,0.01109508,0.08856551,1256619,1256793
5,1259753.9062,0.4396678,0.007277524,1258112,1261319
5,1262736.1104,0.0001523296,0.02963202,1262561,1262841
5,1265718.3145,0.02078915,0.004034804,1262841,1268682
5,1268700.5186,6.607927e-09,1.333333,1268682,1268709
5,1271682.7227,1.681501,0.007950737,1270313,1273179
5,1274664.9268,1.700189,0.002591705,1270064,1278429
5,1277647.1309,1.472286,0.002433488,1272859,1281375
5,1280629.335,0.0003381249,4.508883,1280628,1280655
5,1283611.5391,1.058358,0.001325581,1274997,1292629
5,1286593.7432,0.0003381249,0.1502961,1286452,1286623
5,1289575.9473,0.3634453,0.01791461,1289066,1290149
5,1292558.1514,6.190852,0.006320633,1290662,1293082
5,1295540.3555,12.62615,0.0004443778,1268578,1322161
5,1298522.5596,0.02248821,0.06608203,1297618,1298561
5,1301504.7637,5.357487e-09,0.3,1301267,1301544
5,1304486.9678,5.357466e-09,1.714285,1304480,1304507
5,1307469.1719,0.3920534,0.0001218881,1209113,1404480
5,1310451.376,7.540945,0.0002736615,1267557,1347409
5,1313433.5801,39.26993,0.0005036056,1289623,1336738
5,1316415.7842,3.276599,0.002748285,1312091,1320777
5,1319397.9883,7.062542,0.0004652142,1296025,1344233
5,1322380.1924,0.02268886,0.008896991,1321074,1323608
5,1325362.3965,0.4250935,0.2596215,1325174,1325408
5,1328344.6006,0.1780879,0.005592689,1326211,1330453
5,1331326.8047,0.2075083,0.04896675,1331203,1331484
5,1334309.0088,0.9904783,0.001252375,1324784,1343844
5,1337291.2129,0.07620787,0.002856713,1333377,1343731
5,1340273.417,0.002978379,0.001133741,1329747,1347409
5,1343255.6211,0.01313151,0.00689949,1336738,1344233
5,1346237.8252,0.07537686,0.01082029,1346007,1346523
5,1349220.0293,0.6809431,0.0005297592,1326613,1371215
5,1352202.2334,0.4760581,0.0002772328,1309653,1394746
5,1355184.4375,0.5239266,0.0001849888,1290324,1417585
5,1358166.6416,0.7972195,0.000160449,1284841,1432535
5,1361148.8457,0.6976745,0.0001996226,1301045,1417585
5,1364131.0498,0.2641922,0.000307874,1325174,1401906
5,1367113.2539,0.1407883,0.003816272,1366727,1370527
5,1370095.458,0.4931819,0.00392169,1366727,1371215
5,1373077.6621,0.01123959,0.00378338,1370470,1376202
5,1376059.8662,5.357495e-09,0.08391608,1374672,1376202
5,1379042.0703,0.0003499302,0.03446229,1376671,1379310
5,1382024.2744,0.0007787928,0.02595308,1381860,1382234
5,1385006.4785,6.854588,0.0008828081,1373592,1396288
5,1387988.6826,11.33144,0.0004016107,1366727,1417585
5,1390970.8867,6.389649,0.0002082802,1333377,1445131
5,1393953.0908,2.491527,0.007606186,1393433,1394746
5,1396935.2949,1.775745,0.0008554806,1384227,1410671
5,1399917.499,0.8037304,0.0009952859,1388283,1410671
5,1402899.7031,6.003822e-09,0.02708803,1401870,1403342
5,1405881.9072,0.0002187474,0.003218334,1403342,1410671
5,1408864.1113,0.0003508662,0.002495232,1404480,1413619
5,1411846.3154,0.002417108,0.004187648,1410589,1414450
5,1414828.5195,8.737766e-09,0.03100774,1414441,1415589
5,1417810.7236,0.0772627,0.007021165,1417585,1427398
5,1420792.9277,0.04618035,0.000610927,1401870,1438994
5,1423775.1318,0.00131852,0.001281297,1414441,1432535
5,1426757.3359,0.001383778,0.007947823,1417585,1427398
5,1429739.54,5.357492e-09,0.08275862,1429594,1430300
5,1432721.7441,2.693254,0.00114467,1427286,1441057
5,1435703.9482,1.320914,0.001520052,1428546,1441057
5,1438686.1523,0.0003381249,0.6441262,1438679,1438942
5,1441668.3564,0.0003381249,0.007379514,1441057,1445131
5,1444650.5605,6.003825e-09,0.02494802,1441057,1445131
5,1447632.7646,6.003829e-09,0.004798081,1445131,1452369
5,1450614.9688,0.00030328,0.002570629,1445131,1454058
5,1453597.1729,5.35749e-09,0.2926829,1453473,1453638
5,1456579.377,1.024086e-08,0.02230483,1456041,1458379
5,1459561.5811,6.293492,0.0002951931,1427286,1499992
5,1462543.7852,5.403189,0.003351141,1459470,1466024
5,1465525.9893,26.98569,0.0003933062,1435109,1496031
5,1468508.1934,20.52456,0.0003146784,1430713,1506637
5,1471490.3975,26.24882,0.0001846495,1410589,1536461
5,1474472.6016,27.23859,0.0001301326,1384227,1565059
5,1477454.8057,22.54153,0.0001053891,1366727,1587919
5,1480437.0098,17.26373,0.0001021999,1366727,1595698
5,1483419.2139,1.113009,0.0001140707,1379164,1587919
5,1486401.418,0.4588707,0.002505097,1483212,1491138
5,1489383.6221,0.06320789,0.04018362,1489331,1490760
5,1492365.8262,5.357467e-09,0.3157894,1491642,1492403
5,1495348.0303,0.0774178,0.0126381,1495223,1496095
5,1498330.2344,0.0003370024,0.01518142,1497867,1499502
5,1501312.4385,3.715898,0.0102071,1500816,1502484
5,1504294.6426,4.309017e-08,0.02683367,1503866,1504740
5,1507276.8467,22.30881,0.002476094,1502469,1512021
5,1510259.0508,5.357488e-09,0.2264151,1510100,1510312
5,1513241.2549,5.357468e-09,0.4444443,1513214,1513357
5,1516223.459,0.003535042,0.003521895,1512849,1518279
5,1519205.6631,1.092964e-08,0.02,1518279,1519805
5,1522187.8672,6.003825e-09,0.2264151,1522134,1522247
5,1525170.0713,6.00383e-09,0.375,1525138,1525209
5,1528152.2754,6.003826e-09,0.07499999,1527992,1528472
5,1531134.4795,6.00382e-09,0.02083333,1530558,1535712
5,1534116.6836,0.001348944,0.003026925,1530368,1537849
5,1537098.8877,6.003824e-09,0.2068965,1537040,1537432
5,1540081.0918,0.0003381249,0.05566523,1538194,1540162
5,1543063.2959,5.357494e-09,0.01348315,1542073,1543953
5,1546045.5,0.1895848,0.09752407,1545954,1546136
5,1549027.7041,1.400601,0.0008140786,1535505,1563637
5,1552009.9082,1.56413,0.0003883441,1521791,1576290
5,1554992.1123,2.42964,0.0002825569,1512550,1595698
5,1557974.3164,2.618157,0.000175607,1490742,1623779
5,1560956.5205,0.9909859,0.003900964,1558790,1563637
5,1563938.7246,0.1942316,0.003217134,1561131,1567021
5,1566920.9287,0.2452398,0.008336506,1565058,1567021
5,1569903.1328,0.2452398,0.06476824,1569890,1571131
5,1572885.3369,0.2815346,0.03981301,1572847,1573607
5,1575867.541,0.1967777,0.001504889,1568759,1576290
5,1578849.7451,2.668115,0.0001551044,1501482,1656094
5,1581831.9492,3.786557,0.0001776655,1514299,1649064
5,1584814.1533,2.770525,0.001523814,1584366,1587919
5,1587796.3574,1.175426,0.004499968,1585173,1587919
